CustomerID,Recency,Frequency,Monetary,Tenure,AOV,R_Score,F_Score,M_Score,RFM_Score,KMeans_Cluster,Agg_Cluster,GMM_Cluster,DBSCAN_Cluster,Segment
16684,4,11,3691.7699999999995,353,803.90625,4,4,4,12,3,3,1,0,High-Value
16685,61,2,324.24,0,162.12,2,2,2,6,2,0,3,0,Occasional
16686,47,7,2959.88,307,422.84,3,4,4,11,3,1,0,0,High-Value
16688,1,4,1260.86,59,315.21,4,3,3,10,0,0,1,0,Regular
16689,76,2,422.59999999999997,6,211.3,2,2,2,6,2,0,3,0,Occasional
16690,72,2,225.57999999999998,129,112.79,2,2,1,5,2,0,3,0,Occasional
16692,256,2,1276.0,32,638.0,1,2,3,6,1,2,0,0,At-Risk
16693,69,2,477.86,203,238.93,2,2,2,6,2,0,3,0,Occasional
16696,135,4,657.9000000000001,112,164.48,2,3,2,7,2,0,0,0,Occasional
16697,241,1,112.75,0,112.75,1,2,1,4,1,2,2,0,At-Risk
16698,227,2,1998.0,26,803.90625,1,2,4,7,1,0,0,0,At-Risk
16700,9,11,3691.7699999999995,357,390.5,4,4,4,12,3,3,1,0,High-Value
16701,9,11,3691.7699999999995,352,415.25,4,4,4,12,3,3,1,0,High-Value
16705,1,11,3691.7699999999995,358,701.75,4,4,4,12,3,3,1,0,High-Value
16706,37,3,531.35,76,177.12,3,3,2,8,2,0,3,0,Occasional
16708,46,1,656.63,0,656.63,3,2,2,7,2,0,2,0,Occasional
16709,85,5,3029.87,197,605.97,2,4,4,10,0,1,0,0,Regular
16710,19,10,2467.99,349,246.8,3,4,4,11,3,1,1,0,High-Value
16711,3,5,1651.03,354,330.21,4,4,3,11,0,1,1,0,Regular
16712,9,11,3611.31,266,328.3,4,4,4,12,3,3,1,0,High-Value
16713,19,11,3691.7699999999995,347,460.72,3,4,4,11,3,3,1,0,High-Value
16714,219,3,1129.06,98,376.35,1,3,3,7,1,2,0,0,At-Risk
16715,78,1,301.71999999999997,0,301.72,2,2,1,5,2,0,2,0,Occasional
16716,267,2,901.2,44,450.6,1,2,3,6,1,2,0,0,At-Risk
16717,24,6,3691.7699999999995,342,640.51,3,4,4,11,3,1,1,0,High-Value
16718,328,1,606.0500000000001,0,606.05,1,2,2,5,1,2,2,0,At-Risk
16719,15,7,1770.22,353,252.89,4,4,4,12,0,1,1,0,Regular
16720,26,1,152.95,0,152.95,3,2,1,6,2,0,2,0,Occasional
16721,262,1,292.47,0,292.47,1,2,1,4,1,2,2,0,At-Risk
16722,17,11,3691.7699999999995,351,363.91,4,4,4,12,3,3,1,0,High-Value
16723,91,2,576.4,16,288.2,2,2,2,6,2,0,3,0,Occasional
16725,302,7,758.27,69,108.32,1,4,3,8,1,2,0,-1,At-Risk
16726,26,5,1358.74,335,271.75,3,4,3,10,0,0,1,0,Regular
16727,328,1,256.32,0,256.32,1,2,1,4,1,2,2,0,At-Risk
16728,46,4,1048.28,218,262.07,3,3,3,9,2,0,3,0,Occasional
16729,38,11,3691.7699999999995,203,343.11,3,4,4,11,3,3,1,0,High-Value
16730,52,3,743.11,267,247.7,2,3,3,8,2,0,3,0,Occasional
16732,32,1,603.75,0,603.75,3,2,2,7,2,0,2,0,Occasional
16734,52,3,646.76,61,215.59,2,3,2,7,2,0,3,0,Occasional
16735,79,5,2247.41,255,449.48,2,4,4,10,0,0,0,0,Regular
16737,53,1,417.59999999999997,0,417.6,2,2,2,6,2,0,2,0,Occasional
16738,298,1,3.75,0,3.75,1,2,1,4,1,2,2,0,At-Risk
16739,177,1,323.0,0,323.0,1,2,2,5,1,2,2,0,At-Risk
16742,47,1,464.9,0,464.9,3,2,2,7,2,0,2,0,Occasional
16743,29,7,2213.13,329,316.16,3,4,4,11,0,1,1,0,Regular
16744,11,7,1291.91,161,184.56,4,4,3,11,0,1,1,0,Regular
16745,87,11,3691.7699999999995,225,422.39,2,4,4,10,3,3,0,0,High-Value
16746,5,11,3691.7699999999995,354,371.12,4,4,4,12,3,3,1,0,High-Value
16747,38,2,836.06,30,418.03,3,2,3,8,2,0,3,0,Occasional
16748,18,5,1515.9,316,303.18,4,4,3,11,0,0,1,0,Regular
16750,45,5,623.93,187,124.79,3,4,2,9,2,0,0,0,Occasional
16751,31,1,1764.72,0,803.90625,3,2,4,9,2,0,1,0,Occasional
16752,328,1,207.5,0,207.5,1,2,1,4,1,2,2,0,At-Risk
16753,58,1,223.92000000000002,0,223.92,2,2,1,5,2,0,2,0,Occasional
16754,328,1,2002.4,0,803.90625,1,2,4,7,1,2,0,0,At-Risk
16755,114,3,1475.43,201,491.81,2,3,3,8,2,0,0,0,Occasional
16756,215,1,239.4,0,239.4,1,2,1,4,1,2,2,0,At-Risk
16757,319,1,106.83000000000001,0,106.83,1,2,1,4,1,2,2,0,At-Risk
16758,65,1,369.34000000000003,0,369.34,2,2,2,6,2,0,2,0,Occasional
16759,8,3,789.79,23,263.26,4,3,3,10,2,0,3,0,Occasional
16761,97,1,316.62,0,316.62,2,2,2,6,2,0,2,0,Occasional
16762,20,3,1207.24,124,402.41,3,3,3,9,2,0,3,0,Occasional
16763,199,1,611.85,0,611.85,1,2,2,5,1,2,2,0,At-Risk
16764,4,11,2790.9500000000003,139,214.69,4,4,4,12,3,3,1,0,High-Value
16765,294,1,34.0,0,34.0,1,2,1,4,1,2,2,0,At-Risk
16766,273,2,1145.6,0,572.8,1,2,3,6,1,2,0,0,At-Risk
16767,31,11,3691.7699999999995,285,506.87,3,4,4,11,3,3,1,0,High-Value
16768,48,3,478.09000000000003,224,159.36,3,3,2,8,2,0,3,0,Occasional
16769,260,1,361.54,0,361.54,1,2,2,5,1,2,2,0,At-Risk
16770,58,5,757.1,314,151.42,2,4,3,9,2,0,0,0,Occasional
16771,33,5,2242.61,304,448.52,3,4,4,11,0,1,1,0,Regular
16773,57,1,171.59,0,171.59,2,2,1,5,2,0,2,0,Occasional
16774,68,4,661.52,110,165.38,2,3,2,7,2,0,3,0,Occasional
16775,10,11,1691.51,357,153.77,4,4,4,12,3,1,1,0,High-Value
16776,60,1,371.54,0,371.54,2,2,2,6,2,0,2,0,Occasional
16777,80,2,222.62,176,111.31,2,2,1,5,2,0,3,0,Occasional
16778,74,2,245.94,199,122.97,2,2,1,5,2,0,3,0,Occasional
16779,2,11,3691.7699999999995,364,482.35,4,4,4,12,3,3,1,0,High-Value
16780,100,2,422.24,158,211.12,2,2,2,6,2,2,3,0,Occasional
16781,328,1,311.25,0,311.25,1,2,2,5,1,2,2,0,At-Risk
16782,10,11,2267.9500000000003,355,174.46,4,4,4,12,3,1,1,0,High-Value
16784,20,1,107.6,0,107.6,3,2,1,6,2,0,2,0,Occasional
16788,123,2,594.39,131,297.2,2,2,2,6,2,2,0,0,Occasional
16789,8,1,80.8,0,80.8,4,2,1,7,2,0,2,0,Occasional
16790,4,6,1545.6200000000001,34,257.6,4,4,3,11,0,1,1,0,Regular
16791,29,7,1705.78,303,243.68,3,4,4,11,0,1,1,0,Regular
16792,282,2,110.38000000000001,0,55.19,1,2,1,4,1,2,0,0,At-Risk
16793,57,1,243.84,0,243.84,2,2,1,5,2,0,2,0,Occasional
16794,1,10,1196.5,179,119.65,4,4,3,11,0,1,1,0,Regular
16795,328,1,414.88,0,414.88,1,2,2,5,1,2,2,0,At-Risk
16796,89,1,305.62,0,305.62,2,2,1,5,2,0,2,0,Occasional
16800,11,1,1162.65,0,803.90625,4,2,3,9,2,0,2,0,Occasional
16801,163,4,1594.23,110,398.56,1,3,3,7,0,0,0,0,Regular
16803,65,1,332.3,0,332.3,2,2,2,6,2,0,2,0,Occasional
16804,23,3,536.99,247,179.0,3,3,2,8,2,0,3,0,Occasional
16805,174,2,460.59,186,230.3,1,2,2,5,1,2,0,0,At-Risk
16806,103,4,762.16,135,190.54,2,3,3,8,2,0,0,0,Occasional
16807,143,3,1121.59,128,373.86,1,3,3,7,2,0,0,0,Occasional
16808,99,2,288.42,175,144.21,2,2,1,5,2,2,3,0,Occasional
16809,23,5,914.69,239,182.94,3,4,3,10,0,0,1,0,Regular
16810,192,1,309.54,0,309.54,1,2,2,5,1,2,2,0,At-Risk
16811,5,2,547.07,12,273.54,4,2,2,8,2,0,3,0,Occasional
16812,328,1,479.35,0,479.35,1,2,2,5,1,2,2,0,At-Risk
16813,8,10,1652.18,196,165.22,4,4,3,11,3,1,1,0,High-Value
16814,14,11,3691.7699999999995,355,305.56,4,4,4,12,3,3,1,0,High-Value
16816,103,4,417.06,254,104.26,2,3,2,7,2,0,0,0,Occasional
16817,3,9,1604.75,365,178.31,4,4,3,11,0,1,1,0,Regular
16818,11,11,3349.57,194,304.51,4,4,4,12,3,3,1,0,High-Value
16820,96,1,497.61,0,497.61,2,2,2,6,2,0,2,0,Occasional
16823,227,1,358.38,0,358.38,1,2,2,5,1,2,2,0,At-Risk
16824,16,2,460.64,148,230.32,4,2,2,8,2,0,3,0,Occasional
16825,39,2,775.1800000000001,147,387.59,3,2,3,8,2,0,3,0,Occasional
16826,51,1,341.7,0,341.7,3,2,2,7,2,0,2,0,Occasional
16828,93,2,128.5,19,64.25,2,2,1,5,2,2,3,0,Occasional
16829,157,1,197.22,0,197.22,1,2,1,4,1,2,2,0,At-Risk
16830,39,1,325.91,0,325.91,3,2,2,7,2,0,2,0,Occasional
16832,184,3,199.15,33,66.38,1,3,1,5,1,2,0,0,At-Risk
16833,1,4,1106.53,333,276.63,4,3,3,10,0,0,3,0,Regular
16834,228,1,413.46,0,413.46,1,2,2,5,1,2,2,0,At-Risk
16835,128,2,180.85,244,90.42,2,2,1,5,2,2,0,0,Occasional
16836,40,2,251.87,76,125.94,3,2,1,6,2,0,3,0,Occasional
16837,31,11,3170.98,214,288.27,3,4,4,11,3,3,1,0,High-Value
16838,197,2,588.85,90,294.42,1,2,2,5,1,2,0,0,At-Risk
16839,9,11,3691.7699999999995,360,488.07,4,4,4,12,3,3,1,0,High-Value
16841,37,6,1869.82,250,311.64,3,4,4,11,0,1,1,0,Regular
16842,101,3,1264.19,201,421.4,2,3,3,8,2,0,0,0,Occasional
16843,43,11,3691.7699999999995,284,637.29,3,4,4,11,3,3,1,0,High-Value
16846,50,1,214.32,0,214.32,3,2,1,6,2,0,2,0,Occasional
16847,43,1,193.44,0,193.44,3,2,1,6,2,0,2,0,Occasional
16848,53,1,281.42,0,281.42,2,2,1,5,2,0,2,0,Occasional
16849,187,1,124.57,0,124.57,1,2,1,4,1,2,2,0,At-Risk
16850,328,1,332.41,0,332.41,1,2,2,5,1,2,2,0,At-Risk
16851,4,3,342.45,47,114.15,4,3,2,9,2,0,3,0,Occasional
16852,10,2,144.91000000000003,165,72.46,4,2,1,7,2,0,3,0,Occasional
16855,24,2,328.4,19,164.2,3,2,2,7,2,0,3,0,Occasional
16856,15,1,35.400000000000006,0,35.4,4,2,1,7,2,0,2,0,Occasional
16858,328,1,375.69000000000005,0,375.69,1,2,2,5,1,2,2,0,At-Risk
16859,145,2,747.81,116,373.9,1,2,3,6,2,2,0,0,Occasional
16861,60,2,173.76,98,86.88,2,2,1,5,2,0,3,0,Occasional
16863,31,2,502.8,335,251.4,3,2,2,7,2,0,3,0,Occasional
16866,141,3,207.73999999999998,20,69.25,2,3,1,6,2,2,0,0,Occasional
16869,23,4,817.12,152,204.28,3,3,3,9,2,0,3,0,Occasional
16871,22,6,2812.34,248,468.72,3,4,4,11,0,1,1,0,Regular
16872,77,3,680.02,107,226.67,2,3,3,8,2,0,3,0,Occasional
16873,5,6,3691.7699999999995,359,803.90625,4,4,4,12,3,1,1,0,High-Value
16875,67,5,2095.53,272,419.11,2,4,4,10,0,0,0,0,Regular
16877,12,6,846.62,195,141.1,4,4,3,11,0,0,1,0,Regular
16878,84,1,13.3,0,13.3,2,2,1,5,2,0,2,0,Occasional
16880,31,7,1491.43,158,213.06,3,4,3,10,0,1,1,0,Regular
16881,67,1,432.0,0,432.0,2,2,2,6,2,0,2,0,Occasional
16882,67,3,705.12,250,235.04,2,3,3,8,2,0,3,0,Occasional
16883,187,2,272.48,184,136.24,1,2,1,4,1,2,0,0,At-Risk
16884,38,2,429.84000000000003,0,214.92,3,2,2,7,2,0,3,0,Occasional
16885,15,3,450.41,341,150.14,4,3,2,9,2,0,3,0,Occasional
16887,35,1,192.32999999999998,0,192.33,3,2,1,6,2,0,2,0,Occasional
16889,195,3,1578.67,142,526.22,1,3,3,7,1,0,0,0,At-Risk
16891,2,5,742.43,369,148.49,4,4,3,11,0,0,1,0,Regular
16892,1,5,518.19,182,103.64,4,4,2,10,2,0,1,0,Occasional
16893,328,1,145.93,0,145.93,1,2,1,4,1,2,2,0,At-Risk
16895,65,1,202.27,0,202.27,2,2,1,5,2,0,2,0,Occasional
16897,299,2,289.78,14,144.89,1,2,1,4,1,2,0,0,At-Risk
16898,26,3,501.03,342,167.01,3,3,2,8,2,0,3,0,Occasional
16899,8,6,1271.06,352,211.84,4,4,3,11,0,1,1,0,Regular
16900,17,3,887.11,46,295.7,4,3,3,10,2,0,3,0,Occasional
16902,116,1,1706.88,0,803.90625,2,2,4,8,2,0,0,0,Occasional
16903,29,1,363.2,0,363.2,3,2,2,7,2,0,2,0,Occasional
16904,4,11,3653.75,362,228.36,4,4,4,12,3,3,1,0,High-Value
16905,5,7,3037.6,366,433.94,4,4,4,12,3,1,1,0,High-Value
16906,82,4,559.59,166,139.9,2,3,2,7,2,0,3,0,Occasional
16907,29,5,928.76,336,185.75,3,4,3,10,0,0,1,0,Regular
16909,72,1,379.14,0,379.14,2,2,2,6,2,0,2,0,Occasional
16910,4,8,1508.96,86,188.62,4,4,3,11,0,1,1,0,Regular
16912,29,11,2555.58,294,232.33,3,4,4,11,3,1,1,0,High-Value
16913,290,1,113.44,0,113.44,1,2,1,4,1,2,2,0,At-Risk
16914,36,1,183.76,0,183.76,3,2,1,6,2,0,2,0,Occasional
16915,9,6,621.6800000000001,274,103.61,4,4,2,10,0,0,1,0,Regular
16916,24,2,562.41,348,281.2,3,2,2,7,2,0,3,0,Occasional
16917,277,1,391.52,0,391.52,1,2,2,5,1,2,2,0,At-Risk
16918,50,6,1068.82,267,178.14,3,4,3,10,0,0,0,0,Regular
16919,156,11,2592.25,212,235.66,1,4,4,9,3,3,0,-1,High-Value
16921,61,1,154.18,0,154.18,2,2,1,5,2,0,2,0,Occasional
16923,12,11,3691.7699999999995,350,372.06,4,4,4,12,3,3,1,0,High-Value
16924,21,3,829.89,62,276.63,3,3,3,9,2,0,3,0,Occasional
16926,328,1,230.25,0,230.25,1,2,1,4,1,2,2,0,At-Risk
16927,116,3,543.05,245,181.02,2,3,2,7,2,2,3,0,Occasional
16928,80,11,2814.7,292,165.57,2,4,4,10,3,3,0,0,High-Value
16929,4,7,1295.39,151,185.06,4,4,3,11,0,1,1,0,Regular
16930,26,3,378.89,42,126.3,3,3,2,8,2,0,3,0,Occasional
16931,5,11,3691.7699999999995,364,216.9,4,4,4,12,3,3,1,0,High-Value
16932,53,1,150.23000000000002,0,150.23,2,2,1,5,2,0,2,0,Occasional
16933,1,2,563.23,237,281.62,4,2,2,8,2,0,3,0,Occasional
16934,55,2,931.03,0,465.52,2,2,3,7,2,0,3,0,Occasional
16936,26,1,261.9,0,261.9,3,2,1,6,2,0,2,0,Occasional
16938,9,4,2711.6800000000003,300,677.92,4,3,4,11,0,1,1,0,Regular
16940,52,3,3049.88,237,803.90625,2,3,4,9,0,1,0,0,Regular
16942,13,9,1904.99,215,211.67,4,4,4,12,3,1,1,0,High-Value
16943,212,3,816.73,106,272.24,1,3,3,7,1,2,0,0,At-Risk
16945,22,11,3691.7699999999995,336,228.71,3,4,4,11,3,3,1,0,High-Value
16947,236,1,406.48,0,406.48,1,2,2,5,1,2,2,0,At-Risk
16948,139,3,435.02,187,145.01,2,3,2,7,2,2,0,0,Occasional
16949,4,6,1286.27,312,214.38,4,4,3,11,0,1,1,0,Regular
16950,57,3,1178.56,310,392.85,2,3,3,8,2,0,3,0,Occasional
16951,135,3,1277.75,169,425.92,2,3,3,8,2,0,0,0,Occasional
16952,109,2,167.61,0,83.8,2,2,1,5,2,2,3,0,Occasional
16953,30,1,20.8,0,20.8,3,2,1,6,2,0,2,0,Occasional
16954,1,9,2085.08,358,231.68,4,4,4,12,3,1,1,0,High-Value
16955,185,4,518.67,188,129.67,1,3,2,6,1,2,0,0,At-Risk
16956,18,1,308.74,0,308.74,4,2,2,8,2,0,2,0,Occasional
16957,239,2,416.64,42,208.32,1,2,2,5,1,2,0,0,At-Risk
16959,87,1,117.35000000000001,0,117.35,2,2,1,5,2,0,2,0,Occasional
16960,39,3,507.05,213,169.02,3,3,2,8,2,0,3,0,Occasional
16961,116,1,234.17,0,234.17,2,2,1,5,2,2,2,0,Occasional
16963,187,1,110.55000000000001,0,110.55,1,2,1,4,1,2,2,0,At-Risk
16965,227,1,201.19,0,201.19,1,2,1,4,1,2,2,0,At-Risk
16966,8,7,2154.97,231,307.85,4,4,4,12,0,1,1,0,Regular
16967,189,1,319.02,0,319.02,1,2,2,5,1,2,2,0,At-Risk
16968,4,2,439.43,103,219.72,4,2,2,8,2,0,3,0,Occasional
16969,39,3,650.41,152,216.8,3,3,2,8,2,0,3,0,Occasional
16971,38,1,357.21,0,357.21,3,2,2,7,2,0,2,0,Occasional
16976,267,1,251.51999999999998,0,251.52,1,2,1,4,1,2,2,0,At-Risk
16978,78,1,344.33,0,344.33,2,2,2,6,2,0,2,0,Occasional
16979,4,6,1852.0,294,308.67,4,4,4,12,0,1,1,0,Regular
16980,255,2,1028.46,36,514.23,1,2,3,6,1,2,0,0,At-Risk
16982,61,1,384.06,0,384.06,2,2,2,6,2,0,2,0,Occasional
16983,13,7,1905.87,356,272.27,4,4,4,12,0,1,1,0,Regular
16984,88,2,3691.7699999999995,41,803.90625,2,2,4,8,0,1,0,0,Regular
16985,17,10,3691.7699999999995,341,546.41,4,4,4,12,3,3,1,0,High-Value
16986,30,2,1873.2,0,803.90625,3,2,4,9,0,0,1,0,Regular
16987,3,7,1616.8,202,230.97,4,4,3,11,0,1,1,0,Regular
16988,5,1,126.12,0,126.12,4,2,1,7,2,0,2,0,Occasional
16989,7,6,1133.25,143,188.88,4,4,3,11,0,0,1,0,Regular
16990,219,1,179.0,0,179.0,1,2,1,4,1,2,2,0,At-Risk
16992,11,5,1614.31,274,322.86,4,4,3,11,0,1,1,0,Regular
16996,30,6,1456.96,323,242.83,3,4,3,10,0,1,1,0,Regular
16997,288,3,702.0,37,234.0,1,3,3,7,1,2,0,0,At-Risk
16998,150,4,295.0,154,73.75,1,3,1,5,2,2,0,0,Occasional
16999,23,2,484.82,50,242.41,3,2,2,7,2,0,3,0,Occasional
17001,1,11,3691.7699999999995,358,362.69,4,4,4,12,3,3,1,0,High-Value
17002,86,3,1493.73,205,497.91,2,3,3,8,0,0,0,0,Regular
17004,46,2,1312.1399999999999,46,656.07,3,2,3,8,2,0,3,0,Occasional
17006,5,4,781.78,70,195.44,4,3,3,10,2,0,3,0,Occasional
17007,51,6,889.9300000000001,306,148.32,3,4,3,10,0,0,0,0,Regular
17010,18,1,195.36,0,195.36,4,2,1,7,2,0,2,0,Occasional
17011,30,1,270.9,0,270.9,3,2,1,6,2,0,2,0,Occasional
17014,8,3,583.4300000000001,58,194.48,4,3,2,9,2,0,3,0,Occasional
17015,29,3,1838.6100000000001,156,612.87,3,3,4,10,0,0,1,0,Regular
17017,3,11,3691.7699999999995,369,434.71,4,4,4,12,3,3,1,0,High-Value
17018,41,2,920.1,285,460.05,3,2,3,8,2,0,3,0,Occasional
17019,11,4,1258.08,357,314.52,4,3,3,10,0,0,1,0,Regular
17022,31,1,71.0,0,71.0,3,2,1,6,2,0,2,0,Occasional
17024,45,3,95.85,112,31.95,3,3,1,7,2,0,3,0,Occasional
17025,61,3,357.77,312,119.26,2,3,2,7,2,0,3,0,Occasional
17026,185,2,154.82999999999998,184,77.41,1,2,1,4,1,2,0,0,At-Risk
17027,79,6,877.5600000000001,238,146.26,2,4,3,9,0,0,0,0,Regular
17029,111,2,716.0,126,358.0,2,2,3,7,2,2,3,0,Occasional
17030,64,1,146.87,0,146.87,2,2,1,5,2,0,2,0,Occasional
17031,12,2,380.35,143,190.18,4,2,2,8,2,0,3,0,Occasional
17033,86,3,1030.14,273,343.38,2,3,3,8,2,0,3,0,Occasional
17034,16,3,745.52,271,248.51,4,3,3,10,2,0,3,0,Occasional
17035,246,2,433.53000000000003,65,216.76,1,2,2,5,1,2,0,0,At-Risk
17037,88,1,1267.32,0,803.90625,2,2,3,7,2,0,0,0,Occasional
17038,30,1,112.4,0,112.4,3,2,1,6,2,0,2,0,Occasional
17040,138,1,449.73,0,449.73,2,2,2,6,2,2,2,0,Occasional
17041,27,3,1071.49,333,357.16,3,3,3,9,2,0,3,0,Occasional
17042,3,5,1036.58,244,207.32,4,4,3,11,0,0,1,0,Regular
17043,32,4,1735.18,234,433.8,3,3,4,10,0,0,1,0,Regular
17044,25,1,948.48,0,803.90625,3,2,3,8,2,0,2,0,Occasional
17045,113,3,339.44,134,113.15,2,3,2,7,2,2,0,0,Occasional
17046,157,1,642.02,0,642.02,1,2,2,5,1,2,2,0,At-Risk
17047,85,3,1100.9,119,366.97,2,3,3,8,2,0,3,0,Occasional
17048,118,3,925.35,213,308.45,2,3,3,8,2,0,0,0,Occasional
17049,3,9,3691.7699999999995,273,628.34,4,4,4,12,3,1,1,0,High-Value
17050,96,6,3185.64,203,530.94,2,4,4,10,0,1,0,0,Regular
17051,194,1,240.89000000000001,0,240.89,1,2,1,4,1,2,2,0,At-Risk
17052,28,1,399.09,0,399.09,3,2,2,7,2,0,2,0,Occasional
17053,131,1,498.48,0,498.48,2,2,2,6,2,2,2,0,Occasional
17054,28,5,1356.33,216,271.27,3,4,3,10,0,0,1,0,Regular
17058,82,3,1179.89,158,393.3,2,3,3,8,2,0,3,0,Occasional
17059,30,5,3080.39,339,616.08,3,4,4,11,0,1,1,0,Regular
17060,266,1,234.24,0,234.24,1,2,1,4,1,2,2,0,At-Risk
17061,74,11,3691.7699999999995,158,475.66,2,4,4,10,3,3,0,0,High-Value
17062,314,4,533.33,55,133.33,1,3,2,6,1,2,0,0,At-Risk
17063,21,7,1461.14,268,208.73,3,4,3,10,0,1,1,0,Regular
17064,59,3,855.45,268,285.15,2,3,3,8,2,0,3,0,Occasional
17068,12,11,3691.7699999999995,355,216.77,4,4,4,12,3,3,1,0,High-Value
17069,28,9,2709.7000000000003,345,301.08,3,4,4,11,3,1,1,0,High-Value
17070,114,1,304.24,0,304.24,2,2,1,5,2,2,2,0,Occasional
17071,28,9,2429.03,281,269.89,3,4,4,11,3,1,1,0,High-Value
17073,18,4,1446.09,91,361.52,4,3,3,10,0,0,1,0,Regular
17075,18,4,834.12,299,208.53,4,3,3,10,2,0,3,0,Occasional
17076,36,3,841.0799999999999,328,280.36,3,3,3,9,2,0,3,0,Occasional
17078,36,2,378.2,0,189.1,3,2,2,7,2,0,3,0,Occasional
17079,78,1,118.80000000000001,0,118.8,2,2,1,5,2,0,2,0,Occasional
17080,22,2,287.62,247,143.81,3,2,1,6,2,0,3,0,Occasional
17081,25,2,288.91,20,144.46,3,2,1,6,2,0,3,0,Occasional
17082,33,2,2003.85,285,803.90625,3,2,4,9,0,0,1,0,Regular
17083,109,3,1405.78,194,468.59,2,3,3,8,2,0,0,0,Occasional
17084,35,2,2747.9900000000002,0,803.90625,3,2,4,9,0,1,0,0,Regular
17085,123,5,1562.4,239,312.48,2,4,3,9,0,0,0,0,Regular
17086,7,6,2050.08,56,341.68,4,4,4,12,0,1,1,0,Regular
17088,28,4,1991.01,225,497.75,3,3,4,10,0,0,1,0,Regular
17090,4,7,1974.65,349,282.09,4,4,4,12,0,1,1,0,Regular
17091,3,9,3691.7699999999995,365,425.31,4,4,4,12,3,1,1,0,High-Value
17092,50,4,1774.03,227,443.51,3,3,4,10,0,0,0,0,Regular
17094,322,1,302.0,0,302.0,1,2,1,4,1,2,2,0,At-Risk
17095,23,3,1324.16,312,441.39,3,3,3,9,2,0,1,0,Occasional
17096,15,4,1022.13,246,255.53,4,3,3,10,2,0,3,0,Occasional
17097,2,8,954.42,363,119.3,4,4,3,11,0,1,1,0,Regular
17100,18,2,971.74,0,485.87,4,2,3,9,2,0,3,0,Occasional
17101,10,4,1621.73,167,405.43,4,3,3,10,0,0,1,0,Regular
17102,262,1,25.5,0,25.5,1,2,1,4,1,2,2,0,At-Risk
17105,159,2,665.78,147,332.89,1,2,2,5,1,2,0,0,At-Risk
17107,33,6,3691.7699999999995,244,803.90625,3,4,4,11,3,1,1,0,High-Value
17109,29,6,881.29,203,146.88,3,4,3,10,0,0,1,0,Regular
17110,165,1,163.29999999999998,0,163.3,1,2,1,4,1,2,2,0,At-Risk
17111,47,1,231.61,0,231.61,3,2,1,6,2,0,2,0,Occasional
17114,6,8,801.12,329,100.14,4,4,3,11,0,1,1,0,Regular
17115,8,3,837.5,224,279.17,4,3,3,10,2,0,3,0,Occasional
17117,288,1,116.19999999999999,0,116.2,1,2,1,4,1,2,2,0,At-Risk
17118,318,1,157.02,0,157.02,1,2,1,4,1,2,2,0,At-Risk
17119,3,2,606.91,56,303.46,4,2,2,8,2,0,3,0,Occasional
17120,233,1,307.46,0,307.46,1,2,2,5,1,2,2,0,At-Risk
17122,119,1,138.32,0,138.32,2,2,1,5,2,2,2,0,Occasional
17123,162,1,345.29999999999995,0,345.3,1,2,2,5,1,2,2,0,At-Risk
17124,185,1,294.24,0,294.24,1,2,1,4,1,2,2,0,At-Risk
17125,50,1,230.5,0,230.5,3,2,1,6,2,0,2,0,Occasional
17126,152,5,989.45,210,197.89,1,4,3,8,0,0,0,0,Regular
17128,328,1,157.09,0,157.09,1,2,1,4,1,2,2,0,At-Risk
17131,5,5,2463.17,70,492.63,4,4,4,12,0,1,1,0,Regular
17133,16,7,3691.7699999999995,250,698.89,4,4,4,12,3,1,1,0,High-Value
17134,107,2,413.2,157,206.6,2,2,2,6,2,2,3,0,Occasional
17135,16,7,1139.73,355,162.82,4,4,3,11,0,1,1,0,Regular
17138,276,1,380.5,0,380.5,1,2,2,5,1,2,2,0,At-Risk
17139,16,11,3691.7699999999995,273,803.90625,4,4,4,12,3,3,1,0,High-Value
17140,247,1,454.12,0,454.12,1,2,2,5,1,2,2,0,At-Risk
17142,239,1,579.0,0,579.0,1,2,2,5,1,2,2,0,At-Risk
17144,1,2,984.57,83,492.28,4,2,3,9,2,0,3,0,Occasional
17146,106,3,749.78,253,249.93,2,3,3,8,2,0,3,0,Occasional
17147,23,4,1714.59,289,428.65,3,3,4,10,0,0,1,0,Regular
17148,52,1,124.88,0,124.88,2,2,1,5,2,0,2,0,Occasional
17152,195,3,1689.5,68,563.17,1,3,4,8,1,0,0,0,At-Risk
17153,24,1,213.78,0,213.78,3,2,1,6,2,0,2,0,Occasional
17154,75,1,329.34,0,329.34,2,2,2,6,2,0,2,0,Occasional
17155,18,2,251.70000000000002,160,125.85,4,2,1,7,2,0,3,0,Occasional
17157,8,2,319.0,168,159.5,4,2,2,8,2,0,3,0,Occasional
17158,32,3,1266.97,328,422.32,3,3,3,9,2,0,3,0,Occasional
17159,22,3,1538.88,150,512.96,3,3,3,9,0,0,1,0,Regular
17160,31,6,3518.03,210,586.34,3,4,4,11,3,1,1,0,High-Value
17162,29,10,1715.46,276,171.55,3,4,4,11,3,1,1,0,High-Value
17163,22,2,293.1,56,146.55,3,2,1,6,2,0,3,0,Occasional
17164,33,7,2467.35,240,352.48,3,4,4,11,0,1,1,0,Regular
17165,284,1,158.68,0,158.68,1,2,1,4,1,2,2,0,At-Risk
17166,39,2,206.34,165,103.17,3,2,1,6,2,0,3,0,Occasional
17169,58,2,835.78,125,417.89,2,2,3,7,2,0,3,0,Occasional
